X,Y,OBJECTID,COUNTY,DATE_STAMP,DESCRIPTION_BSL,DIRECTION_OP,DIST,DLAT_GIS,DLONG_GIS,MB_DIR,MUNICIPALITY,PLACE_NO,STOP_NUM,STOP_TYPE,STREET_DIR,ALL_LINES
555277.082533997,618548.124020152,6801,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT ASHLEY ST,In,0,40.53136,-74.27285,,PERTH AMBOY,,23698,FS,N,48
626643.917162247,707758.855703324,6802,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT FULTON ST,Ou,0,40.77544,-74.01434,,WEEHAWKEN TWP,,21817,FS,N,"128, 165, 166, 168, 23"
555413.678061329,618950.415538408,6803,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT INSLEE ST,In,0,40.53246,-74.27234,,PERTH AMBOY,,23699,NS,N,48
626935.269269828,708756.666699819,6804,Hudson,2024/09/14 00:00:00+00,BLVD EAST AT 47/48TH ST,Ou,0,40.7782,-74.01324,,WEEHAWKEN TWP,BLVD48TH,21818,FS,N,"128, 165, 166, 168, 23"
555613.442425579,620479.086693652,6805,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT MAURER RD,In,0,40.53664,-74.27161,,PERTH AMBOY,,23700,FS,N,48
627335.501408994,709324.999224573,6806,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT 51ST ST,Ou,0,40.77973,-74.01177,,WEEHAWKEN TWP,,21819,NS,N,"128, 165, 166, 168, 23"
555577.457261328,620236.803713657,6807,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT MAURER RD,Ou,0,40.53598,-74.27168,,PERTH AMBOY,,23701,FS,S,48
627196.784822911,709135.58326482,6808,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT 50TH ST,In,0,40.7792,-74.01223,,WEEHAWKEN TWP,,21820,NS,S,"128, 165, 166, 168, 23"
555319.357383829,618859.118804991,6809,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT INSLEE ST,Ou,0,40.53221,-74.27268,,PERTH AMBOY,,23702,FS,S,48
627009.58506608,708904.002363153,6810,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT 49TH ST,In,0,40.77856,-74.01291,,WEEHAWKEN TWP,,21821,NS,S,"128, 165, 166, 168, 23"
555099.840762496,618318.264571741,6811,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT WAGNER AVE,Ou,0,40.53071,-74.27342,,PERTH AMBOY,,23703,FS,S,48
426866.173017744,497838.492736489,6812,Mercer,2024/09/15 00:00:00+00,S BROAD ST AT SAMUEL ST,Ou,0,40.2,-74.73361,,HAMILTON TWP,,22170,FS,S,"409, 603, 607, 613"
554893.798851747,617937.312905818,6813,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT ZAMBORY ST,Ou,0,40.52966,-74.27415,,PERTH AMBOY,,23704,FS,S,48
427526.983375911,497478.467209823,6814,Mercer,2024/09/15 00:00:00+00,US-206 (S. BROAD ST) AT SEWELL AVE,Ou,0,40.19902,-74.73124,,HAMILTON TWP,,22171,FS,S,"409, 603, 607, 613"
554561.548860081,616789.908376485,6815,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT ALPINE ST,In,0,40.52652,-74.27532,,PERTH AMBOY,,23705,FS,S,815
428590.08033108,496906.329246491,6816,Mercer,2024/09/15 00:00:00+00,US-206 (S. BROAD ST) AT BUCHANAN ST,Ou,0,40.19744,-74.72744,,HAMILTON TWP,,22172,FS,S,"409, 603, 607, 613"
554412.141350497,615905.418347575,6817,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT EAGLE AVE,In,0,40.52409,-74.27587,,PERTH AMBOY,,23706,FS,S,815
523909.01567708,583689.445706159,6818,Middlesex,2024/09/15 00:00:00+00,OLD BRIDGE TPKE AT ARTHUR ST,In,0,40.43585,-74.38576,,EAST BRUNSWICK TWP,,23037,NS,S,811
554323.924991496,615391.171344571,6819,Middlesex,2024/09/15 00:00:00+00,AMBOY AVE AT MEREDITH ST,In,0,40.52268,-74.2762,,PERTH AMBOY,,23707,FS,S,815
525272.371218078,581769.807485074,6820,Middlesex,2024/09/15 00:00:00+00,OLD BRIDGE TPKE AT KENDALL ROAD,In,0,40.43057,-74.38088,,EAST BRUNSWICK TWP,,23038,NS,S,811
551613.294914078,612730.528043821,6821,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT FAYETTE ST,Ou,0,40.51541,-74.28606,,PERTH AMBOY,,23708,NS,N,817
525103.910925079,581074.698310986,6822,Middlesex,2024/09/15 00:00:00+00,RACETRACK RD AT WINDSOR DR,Ou,0,40.4287,-74.38154,,EAST BRUNSWICK TWP,,23041,FS,E,811
552285.360827163,613922.670344569,6823,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT SAYRE AVE,Ou,0,40.5187,-74.28366,,PERTH AMBOY,,23709,FS,N,817
623114.581701245,705952.740877241,6824,Hudson,2024/09/14 00:00:00+00,31ST ST AT PALISADE AVE,Ou,0,40.7705,-74.02707,,UNION CITY,,21686,NS,W,"107, 108, 111, 121, 124, 125, 127, 129, 144, 154, 159, 160, 161, 163, 167, 190, 191, 192, 195, 199"
552577.64731608,614341.103234738,6825,Middlesex,2024/09/14 00:00:00+00,CONVERY BLVD AT LAWRIE AVE,In,0,40.51984,-74.28258,,PERTH AMBOY,,23710,FS,N,116
622204.48279966,706470.145354241,6826,Hudson,2024/09/15 00:00:00+00,31ST ST AT BERGENLINE AVE,In,0,40.77193,-74.03036,,UNION CITY,31STBLIN,21687,FS,W,"107, 108, 111, 124, 125, 129, 144, 160, 161, 163, 167, 190, 191, 192, 195, 199, 87"
552901.135514244,615079.317965657,6827,Middlesex,2024/09/14 00:00:00+00,CONVERY BLVD AT BRACE AVE,In,0,40.52185,-74.28142,,PERTH AMBOY,,23711,NS,N,116
627651.575251911,710603.005854905,6828,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST 528' S OF 60TH ST. (PARK PAVILION),In,528,40.78322,-74.01056,S,WEST NEW YORK,,21895,MB,S,"128, 165, 166, 168, 23"
553024.152984746,615794.535695322,6829,Middlesex,2024/09/14 00:00:00+00,CONVERY BLVD AT HARRINGTON ST,In,0,40.52381,-74.28099,,PERTH AMBOY,,23712,NS,N,116
627423.229579996,709950.139050402,6830,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT 54TH ST,In,0,40.78143,-74.01139,,WEST NEW YORK,,21896,FS,S,"128, 165, 166, 168, 23"
553260.561632663,617258.556061238,6831,Middlesex,2024/09/14 00:00:00+00,CONVERY BLVD AT HARDING AVE,In,0,40.52782,-74.28006,,PERTH AMBOY,,23713,NS,N,116
624305.058650997,710855.352134988,6832,Hudson,2024/09/15 00:00:00+00,JFK BLVD AT 51TH ST,Ou,0,40.78397,-74.02267,,WEST NEW YORK,,21897,NS,N,"154, 88"
553749.884800997,620237.57602182,6833,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT KELLY AVE,Ou,0,40.536,-74.27832,,PERTH AMBOY,,23715,NS,N,"116, 815"
624072.455769744,712139.394842491,6834,Hudson,2024/09/15 00:00:00+00,JFK BLVD AT 55TH ST,Ou,0,40.7875,-74.02345,,WEST NEW YORK,,21898,NS,N,"154, 88"
553983.819372494,621677.123995736,6835,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT KELSEY AVE,Ou,0,40.53995,-74.27746,,PERTH AMBOY,,23716,NS,N,"116, 815"
624117.495377827,712825.004363656,6836,Hudson,2024/09/15 00:00:00+00,JFK BLVD AT 57TH ST,Ou,0,40.78938,-74.02331,,WEST NEW YORK,,21899,NS,N,"154, 88"
553874.35732108,621370.403152488,6837,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT RUDYARD DR,In,0,40.5391,-74.27778,,PERTH AMBOY,,23717,NS,S,"116, 815"
624297.163981747,713309.261925325,6838,Hudson,2024/09/15 00:00:00+00,JFK BLVD 197'N OF 58TH ST,Ou,197,40.79071,-74.02264,N,WEST NEW YORK,,21900,MB,N,"154, 88"
553738.823799495,620532.379894152,6839,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT CLARK AVE,In,0,40.5368,-74.27828,,PERTH AMBOY,,23718,NS,S,"116, 815"
624695.670074496,713906.863420404,6840,Hudson,2024/09/15 00:00:00+00,JFK BLVD AT 61ST ST,Ou,0,40.79235,-74.0212,,WEST NEW YORK,,21902,NS,N,"154, 188, 88"
553615.246946912,619792.816084571,6841,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT LINDBERGH AVE,In,0,40.53477,-74.27873,,PERTH AMBOY,,23719,NS,S,"116, 815"
553435.770599827,618687.834042571,6842,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT DOROTHY AVE,In,0,40.53174,-74.2794,,PERTH AMBOY,,23720,FS,S,"116, 815"
553185.736651078,617166.863331236,6843,Middlesex,2024/09/14 00:00:00+00,CONVERY BLVD AT HARDING AVE,Ou,0,40.52757,-74.28034,,PERTH AMBOY,,23721,FS,S,116
625237.721811913,714378.862148322,6844,Hudson,2024/09/15 00:00:00+00,JFK BLVD AT 62ND ST,Ou,0,40.79366,-74.01925,,WEST NEW YORK,,21903,FS,N,"154, 88"
552975.757412247,615877.945961572,6845,Middlesex,2024/09/14 00:00:00+00,CONVERY BLVD AT HARRINGTON ST,Ou,0,40.52403,-74.28108,,PERTH AMBOY,,23722,NS,S,116
625789.631469246,714843.183070071,6846,Hudson,2024/09/15 00:00:00+00,JFK BLVD AT 65TH ST,Ou,0,40.79491,-74.01723,,WEST NEW YORK,,21904,FS,N,"154, 88"
552881.541393328,615275.962913573,6847,Middlesex,2024/09/14 00:00:00+00,CONVERY BLVD AT BRACE AVE,Ou,0,40.52238,-74.28144,,PERTH AMBOY,,23723,NS,S,116
626083.677140996,715211.428724654,6848,Hudson,2024/09/15 00:00:00+00,JFK BLVD AT 67TH ST,Ou,0,40.79591,-74.01616,,WEST NEW YORK,,21905,FS,N,"154, 88"
552193.439423081,613891.671062738,6849,Middlesex,2024/09/15 00:00:00+00,CONVERY BLVD AT SAYRE AVE,In,0,40.51859,-74.28394,,PERTH AMBOY,,23724,NS,S,817
627126.554648411,710165.570049986,6850,Hudson,2024/09/15 00:00:00+00,PARK AVE AT 54TH ST,Ou,0,40.78207,-74.01254,,WEST NEW YORK,,21906,NS,N,84
572067.427890245,577035.216888659,6851,Monmouth,2024/09/14 00:00:00+00,LLOYD RD AT LINE RD,In,220,40.41726,-74.21292,E,ABERDEEN TWP,LLODLINE,24301,MB,E,133
627726.276217997,710993.624824323,6852,Hudson,2024/09/15 00:00:00+00,PARK AVE AT 58TH ST,Ou,0,40.78433,-74.01035,,WEST NEW YORK,,21907,FS,N,84
568189.706314996,570092.829854824,6853,Monmouth,2024/09/14 00:00:00+00,RT-34 AT CAMBRIDGE DR,In,83,40.39822,-74.22689,S,ABERDEEN TWP,RT34CAMB,24302,MB,S,133
628004.016804244,711390.663400322,6854,Hudson,2024/09/15 00:00:00+00,PARK AVE AT 60TH ST,Ou,0,40.78542,-74.00935,,WEST NEW YORK,,21908,NS,N,84
568084.893860579,570273.923324652,6855,Monmouth,2024/09/14 00:00:00+00,RT-34 AT CAMBRIDGE DR,Ou,0,40.39873,-74.22725,,ABERDEEN TWP,RT34CAMB,24303,FS,N,133
628659.377370164,712308.243258074,6856,Hudson,2024/09/15 00:00:00+00,PARK AVE AT 62ND ST,Ou,0,40.78793,-74.00698,,WEST NEW YORK,,21909,FS,N,"84, 89"
568764.289483413,584914.216878653,6857,Monmouth,2024/09/15 00:00:00+00,NJ 35 AT CLIFFWOOD AVE,Ou,0,40.43894,-74.22461,,ABERDEEN TWP,CLIFBECH,24304,NS,N,817
628918.969042581,712737.889708489,6858,Hudson,2024/09/15 00:00:00+00,PARK AVE AT 64TH ST,Ou,0,40.78909,-74.006,,WEST NEW YORK,,21910,FS,N,"84, 89"
317332.766100746,329356.302142486,6859,Gloucester,2024/09/15 00:00:00+00,S WOODBURY AVE 15'S OF E HOLLY AVE,Ou,15,39.73599,-75.12155,S,PITMAN,,19921,MB,S,"313, 408"
629175.644054163,713161.283874825,6860,Hudson,2024/09/15 00:00:00+00,PARK AVE AT 66TH ST,Ou,0,40.79025,-74.00507,,WEST NEW YORK,,21911,FS,N,"84, 89"
317396.242351744,329354.56428507,6861,Gloucester,2024/09/15 00:00:00+00,S WOODBURY AVE AT E HOLLY AVE,In,0,39.73597,-75.12139,,PITMAN,,19922,NS,N,"313, 408"
629107.108101994,713163.087020822,6862,Hudson,2024/09/15 00:00:00+00,PARK AVE AT 66TH ST,In,0,40.79023,-74.00526,,WEST NEW YORK,,21912,NS,S,"84, 89"
316369.799522746,328433.440143071,6863,Gloucester,2024/09/15 00:00:00+00,PITMAN AVE AT HIGHLAND TER,Ou,0,39.7334,-75.12495,,PITMAN,,19923,NS,W,"313, 408"
628802.78325133,712662.162497737,6864,Hudson,2024/09/15 00:00:00+00,PARK AVE AT 64TH ST,In,0,40.78886,-74.00637,,WEST NEW YORK,,21913,FS,S,"84, 89"
313672.603145495,329471.256965071,6865,Gloucester,2024/09/15 00:00:00+00,N BROADWAY AT W WOODLAND AVE,Ou,0,39.73624,-75.13457,,PITMAN,,19927,FS,S,412
447583.873708244,560660.981264487,6866,Mercer,2024/09/15 00:00:00+00,REDDING TERRACE,Ou,0,40.3726,-74.65984,,PRINCETON,REDDTERR,22571,NS,N,605
313720.285792913,329507.676839739,6867,Gloucester,2024/09/15 00:00:00+00,N BROADWAY AT WOODLAND AVE,In,0,39.7363,-75.13447,,PITMAN,,19932,NS,N,412
448591.775235746,559240.506743237,6868,Mercer,2024/09/15 00:00:00+00,BUNN DR AT HARRISON ST,Ou,200,40.36867,-74.6561,N,PRINCETON,,22580,MB,N,"605, 606"
315625.204227161,326897.72930374,6869,Gloucester,2024/09/15 00:00:00+00,S BROADWAY AT CRAFTON AVE,In,0,39.72918,-75.12762,,PITMAN,,19933,NS,N,"313, 408, 412"
418374.636195078,505420.536299407,6870,Mercer,2024/09/15 00:00:00+00,N BROAD ST AT E STATE ST,In,0,40.22071,-74.76416,,TRENTON,BRD&STAT,22584,FS,N,"600, 603, 607, 613, 624"
316498.171641327,325693.501725323,6871,Gloucester,2024/09/15 00:00:00+00,S BROADWAY AT WASHINGTON AVE,In,0,39.7259,-75.12447,,PITMAN,,19934,NS,N,"313, 408, 412"
420789.367257997,504706.290352575,6872,Mercer,2024/09/15 00:00:00+00,BARLOW ST AT S. CLINTON AVE,In,0,40.21879,-74.75547,,TRENTON,,22585,NS,E,624
316474.568342078,325623.742350407,6873,Gloucester,2024/09/15 00:00:00+00,S BROADWAY AT WASHINGTON AVE,Ou,0,39.72575,-75.12448,,PITMAN,,19937,FS,S,"313, 408, 412"
418325.763589412,506288.308513992,6874,Mercer,2024/09/15 00:00:00+00,NORTH BROAD ST AT PERRY ST,In,0,40.22309,-74.76435,,TRENTON,,22586,FS,N,"603, 607, 613, 624"
315551.308049496,326898.006534152,6875,Gloucester,2024/09/15 00:00:00+00,BROADWAY AT WEST JERSEY AVE,Ou,0,39.72922,-75.12781,,PITMAN,BROAWJER,19938,FS,S,"313, 408, 412"
418312.968011327,506698.430069074,6876,Mercer,2024/09/15 00:00:00+00,NORTH BROAD ST AT FEEDER ST,In,0,40.22422,-74.76442,,TRENTON,,22587,NS,N,"603, 607, 613, 624"
315197.678507414,327485.870515905,6877,Gloucester,2024/09/15 00:00:00+00,BROADWAY AT PITMAN AVE,In,0,39.7308,-75.12913,,PITMAN,PIT-MAN,19939,FS,N,"313, 408, 412"
426417.294322331,498195.377193324,6878,Mercer,2024/09/15 00:00:00+00,SOUTH BROAD ST AT CEDAR LN,In,0,40.20091,-74.73526,,TRENTON,,22588,FS,N,"409, 603, 613"
262562.95274033,331334.920560569,6879,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY AT TURNER AVE,In,0,39.74022,-75.3164,,SWEDESBORO,,19941,NS,N,401
425752.818289079,498534.557617322,6880,Mercer,2024/09/15 00:00:00+00,SOUTH BROAD ST AT LAKESIDE AVE,In,0,40.20188,-74.73762,,TRENTON,,22589,FS,N,"409, 603, 613"
262899.018013079,331973.419283569,6881,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY 365' N OF BRIDGEPORT AVE.,In,365,39.74198,-75.31522,N,SWEDESBORO,,19942,MB,N,401
424665.308653079,499136.832987569,6882,Mercer,2024/09/15 00:00:00+00,S BROAD ST AT LIBERTY ST,In,0,40.20351,-74.74153,,TRENTON,SBRDLBTY,22590,FS,N,"409, 603, 613"
263706.722434413,333202.302652575,6883,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY AT POPLAR AVE,In,0,39.74537,-75.31238,,SWEDESBORO,,19943,NS,N,401
422568.812517997,500301.707954407,6884,Mercer,2024/09/15 00:00:00+00,SOUTH BROAD ST AT BEATTY ST,In,0,40.20666,-74.74907,,TRENTON,,22591,NS,N,"409, 603, 613"
265207.960245579,334901.524319738,6885,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY AT CHURCH ST,In,0,39.75007,-75.30709,,SWEDESBORO,,19945,NS,N,401
420930.438170079,501331.352548659,6886,Mercer,2024/09/15 00:00:00+00,SOUTH BROAD ST 450' N OF DYE ST.,In,450,40.2095,-74.75493,N,TRENTON,,22593,MB,N,"409, 603, 613"
265310.857349496,335042.026335321,6887,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY 30' N OF CHURCH ST.,Ou,30,39.75043,-75.30671,N,SWEDESBORO,,19946,MB,S,401
419360.821230579,503145.377135821,6888,Mercer,2024/09/15 00:00:00+00,SOUTH BROAD ST AT GREENWOOD AVE,In,0,40.21446,-74.76059,,TRENTON,,22594,FS,N,"409, 603, 607, 613"
264295.91679408,334136.48483932,6889,Gloucester,2024/09/15 00:00:00+00,KINGS HWY AT RAILROAD AVE,Ou,0,39.74794,-75.3103,,SWEDESBORO,KINGRAIL,19947,NS,S,401
418388.888135079,504877.238829575,6890,Mercer,2024/09/15 00:00:00+00,SOUTH BROAD ST AT EAST FRONT ST,In,0,40.21922,-74.76408,,TRENTON,,22597,FS,N,"603, 607, 613, 624"
263714.865790829,333325.290595569,6891,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY AT POPLAR AVE,Ou,0,39.74569,-75.31232,,SWEDESBORO,,19948,NS,S,401
525244.407035161,581151.339233823,6892,Middlesex,2024/09/15 00:00:00+00,RACETRACK RD AT RODNEY RD,In,0,40.42881,-74.38102,,EAST BRUNSWICK TWP,,23042,FS,W,811
262765.772544663,331849.647877574,6893,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY 415' N OF BRIDGEPORT AVE.,Ou,415,39.74162,-75.31565,N,SWEDESBORO,,19949,MB,S,401
524886.446464997,578969.084083907,6894,Middlesex,2024/09/15 00:00:00+00,MALL ENTRANCE NEXT TO AMC THEATERS,Ou,0,40.42283,-74.38236,,EAST BRUNSWICK TWP,BRUNSQUA,23043,TM,N,"811, 818"
262543.479025997,331425.136259407,6895,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY AT TURNER AVE,Ou,0,39.74045,-75.31643,,SWEDESBORO,,19950,NS,S,401
516996.993083827,576981.099542819,6896,Middlesex,2024/09/15 00:00:00+00,RUES LN AT NEW BRUNSWICK AVE,Ou,0,40.41744,-74.41067,,EAST BRUNSWICK TWP,,23044,FS,E,811
262191.529270578,330760.258980237,6897,Gloucester,2024/09/15 00:00:00+00,KINGS HIGHWAY AT SHOEMAKER DRIVE,Ou,0,39.73862,-75.31767,,SWEDESBORO,,19951,NS,S,401
587457.575259496,702461.641560242,6898,Hudson,2024/09/15 00:00:00+00,BELGROVE DR AT BERGEN AVE,In,0,40.76139,-74.1558,,KEARNY,,21236,NS,S,76
344991.316098496,323326.618335739,6899,Gloucester,2024/09/15 00:00:00+00,RT-42 AT BERLIN-CROSS KEYS RD,In,0,39.7199,-75.02312,,WASHINGTON TWP,,19953,FS,N,315
586383.712905914,700264.785061575,6900,Hudson,2024/09/15 00:00:00+00,BELGROVE DR AT WOODLAND AVE,In,0,40.75537,-74.1597,,KEARNY,,21237,NS,S,76
343768.511457495,324939.447459154,6901,Gloucester,2024/09/15 00:00:00+00,RT-42 AT SYCAMORE AVE,In,0,39.72431,-75.0275,,WASHINGTON TWP,,19954,NS,N,315
599975.480997913,690112.680693902,6902,Hudson,2024/09/14 00:00:00+00,CENTRAL AVE 574' N OF HACKENSACK AVE.,In,574,40.72735,-74.1108,N,KEARNY,,21238,MB,S,1
630339.006228745,713356.998050325,6903,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT 69TH ST,Ou,0,40.79076,-74.00085,,GUTTENBERG,,20452,FS,N,"128, 165, 166, 168, 23"
599320.234604996,689139.987757407,6904,Hudson,2024/09/14 00:00:00+00,RIVER TERMINAL (CENTRAL AVE),Ou,0,40.72469,-74.11319,,KEARNY,RIVRTERM,21239,NS,W,1
630285.996492244,713955.783926241,6905,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT FERRY RD,Ou,0,40.79238,-74.00101,,GUTTENBERG,,20453,FS,N,"128, 165, 166, 168, 23"
601227.863335662,689953.625565819,6906,Hudson,2024/09/14 00:00:00+00,HUDSON COUNTY CORRECTIONAL FACILITY,In,0,40.72691,-74.10633,,KEARNY,HDSNCORR,21240,TM,W,1
630307.891133495,713806.202532485,6907,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT BELLEVUE AVE,In,0,40.79197,-74.00093,,GUTTENBERG,,20455,FS,S,"128, 165, 166, 168, 23"
587903.416887496,700674.615934819,6908,Hudson,2024/09/14 00:00:00+00,KEARNY AVE AT HOYT ST,In,0,40.75651,-74.15428,,KEARNY,,21241,NS,N,"109, 30"
630286.77437783,713386.700746819,6909,Hudson,2024/09/14 00:00:00+00,BOULEVARD EAST AT 69TH ST,In,0,40.79082,-74.00098,,GUTTENBERG,,20456,NS,S,"128, 165, 166, 168, 23"
588594.268852245,701662.844929487,6910,Hudson,2024/09/14 00:00:00+00,KEARNY AVE AT BERGEN AVE,In,0,40.75922,-74.1518,,KEARNY,,21242,NS,N,"109, 30"
588645.520062078,697404.082449652,6911,Hudson,2024/09/15 00:00:00+00,DAVIS AVE AT HARRISON AVE,In,0,40.74751,-74.15161,,HARRISON,,20458,NS,S,40
590494.162034079,706006.83033599,6912,Hudson,2024/09/15 00:00:00+00,KEARNY AVE AT MIDLAND AVE,Ou,0,40.77111,-74.14485,,KEARNY,,21243,FS,N,"109, 30, 76"
587443.247204162,696664.596067742,6913,Hudson,2024/09/15 00:00:00+00,FRANK E. RODGERS BLVD AT JERSEY ST#,Ou,0,40.74549,-74.15601,,HARRISON,,20459,FS,N,40
591430.185096413,708421.862907492,6914,Hudson,2024/09/15 00:00:00+00,KEARNY AVE AT STUYVESANT AVE,Ou,0,40.77773,-74.14144,,KEARNY,,21244,NS,N,"109, 30, 76"
587513.59417633,697044.493273824,6915,Hudson,2024/09/15 00:00:00+00,HARRISON AVE AT FE RODGERS BLVD#,Ou,0,40.74656,-74.15572,,HARRISON,HARRRODG,20460,FS,E,40
591277.72838033,708186.480176158,6916,Hudson,2024/09/15 00:00:00+00,KEARNY AVE AT STEWART AVE,In,0,40.77707,-74.14194,,KEARNY,,21245,NS,S,"109, 30, 76"
588414.054645747,697223.550330408,6917,Hudson,2024/09/15 00:00:00+00,HARRISON AVE AT 6TH ST#,Ou,0,40.74706,-74.15247,,HARRISON,,20461,NS,E,40
590412.773417328,705962.463954903,6918,Hudson,2024/09/14 00:00:00+00,KEARNY AVE AT MIDLAND AVE,Ou,0,40.77097,-74.14508,,KEARNY,MIDLKRNY,21246,NS,S,"109, 30"
588710.201691244,697379.884663403,6919,Hudson,2024/09/15 00:00:00+00,DAVIS AVE AT HARRISON AVE#,Ou,0,40.74744,-74.1514,,HARRISON,,20462,FS,N,40
589700.384750247,704113.942061402,6920,Hudson,2024/09/14 00:00:00+00,KEARNY AVE AT QUINCY AVE,Ou,0,40.76591,-74.1477,,KEARNY,,21247,FS,S,"109, 30"
588583.948990997,698042.746526659,6921,Hudson,2024/09/15 00:00:00+00,DAVIS AVE AT WILLIAM ST#,Ou,0,40.74926,-74.15185,,HARRISON,,20463,NS,N,40
588592.162557244,701793.141256824,6922,Hudson,2024/09/14 00:00:00+00,KEARNY AVE AT BERGEN AVE,Ou,0,40.75956,-74.15176,,KEARNY,,21248,NS,S,"109, 30"
587085.139980745,698350.74722299,6923,Hudson,2024/09/14 00:00:00+00,FRANK E. RODGERS BLVD AT CENTRAL AVE#,Ou,0,40.75013,-74.1572,,HARRISON,,20469,FS,S,"109, 30"
587056.787347164,699338.760010742,6924,Hudson,2024/09/14 00:00:00+00,KEARNY AVE AT JOHNSTON AVE,Ou,0,40.75283,-74.15731,,KEARNY,,21249,NS,S,"109, 30"
587314.065375913,697234.95024199,6925,Hudson,2024/09/14 00:00:00+00,FRANK RODGERS BLVD AT CLEVELAND AVE#,Ou,0,40.74706,-74.15642,,HARRISON,FRBVCLEV,20470,FS,S,"109, 30"
602081.338334747,690507.862974405,6926,Hudson,2024/09/14 00:00:00+00,LINCOLN HWY AT HACKENSACK AVE,In,0,40.72837,-74.10326,,KEARNY,,21250,FS,E,1
586872.191587746,696981.014070071,6927,Hudson,2024/09/15 00:00:00+00,HARRISON AVE AT 3RD ST#,In,0,40.74633,-74.15802,,HARRISON,4TH&HARR,20471,NS,W,30
601922.32323283,690619.561569907,6928,Hudson,2024/09/14 00:00:00+00,LINCOLN HWY AT HACKENSACK AVE,Ou,0,40.72876,-74.1038,,KEARNY,,21251,NS,W,1
586320.115920246,696872.874522574,6929,Hudson,2024/09/15 00:00:00+00,HARRISON AVE AT NORTH 2ND ST#,In,0,40.74603,-74.16001,,HARRISON,,20472,NS,W,30
591290.813984077,708055.683849819,6930,Hudson,2024/09/15 00:00:00+00,KEARNY AVE AT STEWART AVE#,Ou,0,40.77673,-74.14196,,KEARNY,,21256,NS,N,"109, 30, 76"
586362.451137412,696820.505860902,6931,Hudson,2024/09/15 00:00:00+00,HARRISON AVE AT NORTH 2ND ST#,Ou,0,40.74593,-74.15987,,HARRISON,,20473,FS,E,30
591814.988788746,709182.798721574,6932,Hudson,2024/09/15 00:00:00+00,KEARNY AVE AT SEELEY AVE#,Ou,0,40.77982,-74.14004,,KEARNY,,21257,NS,N,"109, 30, 76"
586767.086811081,696900.212722488,6933,Hudson,2024/09/15 00:00:00+00,HARRISON AVE AT 3RD ST#,Ou,0,40.74619,-74.15842,,HARRISON,4TH&HARR,20474,NS,E,30
592271.341878664,709846.30395624,6934,Hudson,2024/09/15 00:00:00+00,BELLEVILLE TPKE AT KEARNY AVE#,In,0,40.78161,-74.13836,,KEARNY,,21258,FS,E,40
587347.216884412,697376.331848986,6935,Hudson,2024/09/15 00:00:00+00,FRANK RODGERS BLVD AT CLEVELAND AVE#,Ou,0,40.74744,-74.15635,,HARRISON,,20475,FS,N,30
592835.754463747,709455.142665073,6936,Hudson,2024/09/15 00:00:00+00,BELLEVILLE TPKE AT RUTHERFORD PL#,In,0,40.78055,-74.13631,,KEARNY,,21259,NS,E,40
587240.998264831,697889.834102824,6937,Hudson,2024/09/14 00:00:00+00,FRANK E. RODGERS BLVD AT WILLIAM ST#,In,0,40.74885,-74.15673,,HARRISON,,20476,FS,N,"109, 30"
593484.757430829,709026.778692402,6938,Hudson,2024/09/15 00:00:00+00,BELLEVILLE TPKE AT CHESTNUT ST#,In,0,40.77937,-74.13397,,KEARNY,,21260,NS,E,40
